Deutschlandfunk,http://www.deutschlandfunk.de/iran-und-tuerkei-kurdisches-unabhaengigkeits-referendum.1939.de.html?drn:news_id=799857,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/nordirak-kurden-planen-nach-unabhaengigkeitsvotum-wahlen.1939.de.html?drn:news_id=799407,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/nordirak-kurden-sprechen-von-panzern-an-der-grenze.1939.de.html?drn:news_id=799117,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/untersuchung-wer-hat-anne-frank-verraten.2849.de.html?drn:news_id=799852,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/usa-repraesentantenhaus-will-abtreibungsrecht-verschaerfen.1939.de.html?drn:news_id=799725,Austria (Österreich),WORLD
Deutschlandfunk,http://www.deutschlandfunk.de/usa-repraesentantenhaus-abtreibungen.1939.de.html?drn:news_id=799686,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/ausland/news/story/16-Tote-auf-Puerto-Rico--ndash---ihr-koennt-sehr-stolz-sein--30272493,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/ausland/news/story/Abgeordnete-verschaerfen-Abtreibungsrecht-27012880,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/21831033,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/25142616,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/Gelakte-Fotos-zeigen-toten-Paddock-in-der-Suite-27373180,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/50-Tote--400-Verletzte--ndash--Schuetze-toetete-sich-selbst-27373180,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/Schuetze-schoss-aus-32--Stockwerk-auf-Zuschauer-15600008,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/panorama/news/story/Schuetze-hortete-17-Waffen-in-Hotelzimmer-27373180,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/ausland/news/story/Schuetze-noch-aktiv--ndash--mindestens-zwei-Tote-27373180,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/wissen/gesundheit/story/Schweizer-erhaelt-Chemie-Nobelpreis-16703969,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/ausland/news/story/11382045,Austria (Österreich),WORLD
20 Minuten,http://www.20min.ch/ausland/news/story/-Was-passierte--ist-skandaloes--20172438,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/ausland/wetter-trump-besucht-von-hurrikan-verwuestetes-puerto-rico_id_7667808.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/panorama/welt/hurrikan-maria-im-news-ticker-trump-spielt-opferzahl-in-puerto-rico-herunter_id_7669673.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/ausland/wetter-trump-besucht-von-hurrikan-verwuestetes-puerto-rico_id_7667807.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/ausland/islamischer-staat/isis-terror-im-news-ticker-russland-wirft-us-gefuehrten-truppen-blutige-provokationen-in-syrien-vor_id_7672148.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/panorama/welt/schiesserei-in-las-vegas-zwei-identitaeten-mit-zwei-maennern-verheiratet-das-ist-die-frau-des-todesschuetzen_id_7674215.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/us-politik-im-news-ticker-tillerson-gelobt-trump-die-treue_id_7674219.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/ausland/streit-um-unabhaengigkeits-referendum-katalanen-fuehrer-attackiert-spaniens-koenig-nach-dessen-rede_id_7674483.html,Austria (Österreich),WORLD
FOCUS Online,http://www.focus.de/politik/ausland/streit-um-illegales-referendum-madrid-hat-nur-noch-eine-chance-den-buergerkrieg-in-katalonien-zu-verhindern_id_7673541.html,Austria (Österreich),WORLD
